customer_id,gender,education,marital_status,age
1215,M,graduate school,single,43
1216,M,graduate school,single,32
1217,M,high school,married,54
1218,F,graduate school,married,30
1219,F,graduate school,single,22
1220,M,university,single,38
1221,F,university,single,24
1222,F,graduate school,single,24
1223,M,graduate school,single,26
1224,F,university,married,42
1225,M,university,single,21
1226,M,high school,single,22
1227,F,high school,married,41
1228,F,university,married,50
1229,F,university,married,23
1230,M,high school,single,46
1231,F,university,single,22
1232,M,graduate school,single,37
1233,M,graduate school,married,47
1234,F,university,married,40
1235,F,graduate school,single,30
1236,M,university,single,54
1237,M,university,single,27
1238,M,graduate school,married,33
1239,M,university,married,57
1240,F,university,married,35
1241,M,graduate school,married,45
1242,F,high school,married,32
1243,F,university,married,45
1244,F,high school,married,50
1245,M,high school,single,35
1246,M,graduate school,single,26
1247,M,graduate school,married,39
1248,F,university,single,35
1249,F,high school,single,42
1250,F,graduate school,married,52
1251,M,university,single,35
1252,F,graduate school,single,29
1253,F,graduate school,single,22
1254,M,university,single,30
1255,M,graduate school,married,46
1256,M,high school,single,28
1257,M,graduate school,single,26
1258,F,graduate school,single,28
1259,M,graduate school,single,33
1260,M,graduate school,single,24
1261,M,graduate school,single,37
1262,M,university,married,50
1263,M,university,married,44
1264,F,high school,married,43
1265,M,university,single,29
1266,F,unknown,single,27
1267,F,university,married,32
1268,F,university,single,34
1269,M,university,single,37
1270,F,university,single,32
1271,F,high school,married,57
1272,F,university,others,46
1273,F,graduate school,married,53
1274,F,graduate school,single,26
1275,M,university,married,34
1276,M,graduate school,single,26
1277,F,university,married,54
1278,M,high school,single,26
1279,M,university,single,31
1280,F,university,single,30
1281,F,graduate school,single,31
1282,M,graduate school,single,34
1283,F,unknown,single,36
1284,M,high school,married,34
1285,F,university,single,26
1286,M,university,married,43
1287,F,university,married,29
1288,M,university,married,41
1289,F,high school,married,48
1290,F,university,single,24
1291,F,graduate school,single,23
1292,F,high school,married,53
1293,F,university,married,34
1294,F,university,single,36
1295,M,university,single,41
1296,F,graduate school,single,30
1297,M,university,single,29
1298,F,university,married,34
1299,F,graduate school,single,29
1300,M,university,married,37
1301,M,high school,single,36
1302,F,high school,single,22
1303,F,high school,single,30
1304,M,university,single,26
1305,M,university,single,25
1306,M,university,married,49
1307,F,graduate school,single,23
1308,F,university,married,28
1309,F,university,single,24
1310,M,high school,married,47
1311,M,university,married,31
1312,M,university,single,24
1313,M,university,single,32
1314,M,graduate school,single,31
1315,F,graduate school,married,37
1316,M,university,married,48
1317,M,university,married,49
1318,M,high school,married,45
1319,F,graduate school,married,34
1320,F,graduate school,married,43
1321,F,graduate school,single,31
1322,F,graduate school,married,35
1323,F,graduate school,married,42
1324,M,graduate school,single,36
1325,M,university,married,51
1326,M,high school,married,48
1327,M,university,married,48
1328,F,university,single,25
1329,M,university,married,41
1330,F,university,married,49
1331,M,graduate school,single,28
1332,F,university,single,28
1333,F,university,married,38
1334,M,university,married,41
1335,F,high school,single,29
1336,F,high school,single,32
1337,F,university,single,26
1338,F,graduate school,single,31
1339,F,graduate school,single,23
1340,F,high school,married,53
1341,F,high school,single,49
1342,F,graduate school,married,34
1343,F,graduate school,single,22
1344,F,university,single,26
1345,M,graduate school,married,38
1346,F,graduate school,single,35
1347,F,university,married,49
1348,M,graduate school,single,40
1349,F,graduate school,single,34
1350,F,university,single,49
1351,M,university,single,29
1352,F,graduate school,married,39
1353,M,graduate school,single,30
1354,F,high school,married,28
1355,F,university,married,27
1356,F,high school,married,38
1357,M,university,single,29
1358,F,university,married,22
1359,M,graduate school,married,41
1360,F,university,single,32
1361,F,university,single,30
1362,F,graduate school,single,29
1363,F,university,married,37
1364,F,graduate school,single,25
1365,M,graduate school,married,46
1366,F,university,married,47
1367,F,others,single,42
1368,M,high school,single,22
1369,F,university,single,27
1370,F,unknown,married,35
1371,M,university,married,44
1372,F,university,single,30
1373,F,graduate school,married,42
1374,M,graduate school,single,28
1375,M,university,single,24
1376,F,high school,single,50
1377,F,university,married,54
1378,M,university,married,37
1379,M,graduate school,married,58
1380,M,high school,single,26
1381,F,university,married,31
1382,M,graduate school,married,52
1383,F,graduate school,single,36
1384,F,graduate school,single,27
1385,F,high school,married,22
1386,M,graduate school,single,39
1387,M,graduate school,single,36
1388,F,university,married,39
1389,M,graduate school,married,39
1390,F,university,single,22
1391,M,university,married,37
1392,F,graduate school,single,30
1393,F,university,married,26
1394,F,graduate school,single,23
1395,F,high school,single,23
1396,F,graduate school,single,35
1397,F,university,single,24
1398,F,university,married,35
1399,M,high school,married,51
1400,F,graduate school,single,23
1401,F,university,married,25
1402,M,university,married,36
1403,F,university,married,44
1404,M,graduate school,single,33
1405,F,graduate school,married,36
1406,F,graduate school,married,45
1407,F,graduate school,single,26
1408,F,university,married,41
1409,F,university,single,25
1410,M,graduate school,single,31
1411,F,university,single,45
1412,M,high school,married,58
1413,M,university,married,38
1414,M,university,married,30
1415,F,university,single,25
1416,F,graduate school,single,25
1417,F,high school,single,24
1418,F,graduate school,single,29
1419,M,university,single,37
1420,M,high school,single,27
1421,M,graduate school,single,31
1422,F,university,single,28
1423,F,university,single,24
1424,F,high school,single,27
1425,F,graduate school,single,33
1426,M,graduate school,single,27
1427,M,graduate school,single,42
1428,F,university,single,32
1429,F,graduate school,married,37
1430,F,university,single,44
1431,F,graduate school,married,29
1432,F,university,married,42
1433,M,university,single,32
1434,M,university,single,52
1435,M,university,single,44
1436,M,graduate school,single,31
1437,F,graduate school,single,29
1438,M,university,single,33
1439,M,university,single,54
1440,F,university,single,23
1441,F,graduate school,single,24
1442,F,graduate school,married,33
1443,M,high school,married,44
1444,M,high school,,51
1445,M,graduate school,single,24
1446,F,university,single,25
1447,F,graduate school,married,37
1448,F,university,single,23
1449,M,high school,single,34
1450,F,high school,married,50
1451,F,university,married,25
1452,F,graduate school,single,33
1453,M,university,married,54
1454,M,university,single,25
1455,M,university,single,26
1456,M,university,married,32
1457,F,high school,others,43
1458,M,university,married,42
1459,F,high school,single,24
1460,M,university,single,26
1461,F,university,married,37
1462,M,graduate school,single,36
1463,F,graduate school,single,27
1464,F,university,married,50
1465,F,university,single,24
1466,M,university,married,27
1467,F,graduate school,single,23
1468,F,university,married,39
1469,M,graduate school,married,39
1470,F,high school,single,29
1471,M,graduate school,married,45
1472,M,university,single,21
1473,M,graduate school,married,36
1474,M,university,single,39
1475,F,high school,single,29
1476,M,university,single,37
1477,M,university,single,26
1478,M,university,single,44
1479,F,graduate school,single,30
1480,M,graduate school,single,31
1481,M,university,married,40
1482,F,graduate school,single,25
1483,F,university,married,36
1484,M,graduate school,single,32
1485,F,graduate school,single,22
1486,F,university,others,44
1487,M,graduate school,single,32
1488,M,university,married,41
1489,M,graduate school,single,28
1490,F,graduate school,single,29
1491,F,others,single,28
1492,M,high school,single,52
1493,F,high school,single,48
1494,M,university,single,43
1495,F,graduate school,single,25
1496,M,university,married,36
1497,F,university,single,35
1498,F,university,married,34
1499,F,university,single,48
1500,M,graduate school,single,27
1501,F,university,married,43
1502,F,university,married,30
1503,M,university,married,43
1504,M,high school,married,54
1505,F,university,married,39
1506,M,graduate school,married,70
1507,F,graduate school,single,24
1508,F,university,married,30
1509,M,high school,single,53
1510,F,graduate school,married,27
1511,F,university,single,33
1512,M,high school,married,34
1513,M,university,single,48
1514,F,high school,single,33
